gene,spearman_r,p_value,n_samples
RIF1,-0.0008289784567516824,0.9892839342098111,265
SH3BP4,-0.03465716779557034,0.5743343511078345,265
NEPRO,0.024569489850049867,0.6905331035049853,265
LEAP2,-0.0781903056251587,0.20452232105791318,265
PDZRN4,-0.024050048273298815,0.6967494848559983,265
SKA1,0.002912871014505912,0.9623585718212184,265
KCTD1,0.016176848756782835,0.7932348658615194,265
AGR3,-0.05121739087560396,0.40633387638822127,265
UBE2R2,-0.09871840458570036,0.10885937151368459,265
ARMH4,-0.05752227020011675,0.35095386737266543,265
TBC1D21,0.011818827433773988,0.8481387742412089,265
GMIP,-0.03809786367732732,0.5369176908652702,265
RBM43,-0.02292636491204653,0.7102660928311464,265
TRPM8,0.03577665951157261,0.5620263444286775,265
IGFBP7,-0.039265398096579696,0.5245038639469122,265
PNPLA8,-0.04779410644334701,0.43845984246402203,265
FSTL4,-0.0368029677293247,0.5508553533532106,265
EDC4,-0.07431142159765083,0.22795192997182445,265
LRRK2,-0.0683367149451387,0.26765516329869127,265
C5orf15,-0.04334225675358797,0.48233268593053,265
MACROD1,-0.001107561648752248,0.9856830718830147,265
SNAPC4,-0.0786330078504096,0.20196326856535227,265
NAA30,-0.018842735135788245,0.7601265650086205,265
NOA1,-0.03776962561082666,0.5404339495400587,265
AP5M1,-0.04570279789784276,0.45877963319346193,265
GRAMD1C,-0.012167056423774693,0.8437208605166259,265
LRRN3,-0.042896330185837064,0.48685431325676465,265
SLC2A13,-0.034806454853320644,0.5726857392159963,265
C18orf32,-0.04433696641483999,0.47232879083617185,265
ZDHHC23,0.01970814866279,0.7494688442343679,265
LZTS1,-0.028765971613808387,0.6411017526126093,265
SKP1,-0.023159162440547002,0.7074581881055876,265
POLR1H,-0.022850592863296375,0.7111808694837438,265
SRP72,-0.08257252282836884,0.1802067968600421,265
QSOX2,0.025942092452302654,0.6742070860948018,265
SLC18A1,0.02743077138455567,0.6566714737021857,265
KIDINS220,-0.0668619006856357,0.2781424472206957,265
TMEM260,0.02002187718804064,0.7456168192162882,265
UBAC1,-0.05078242707235307,0.41033658178643584,265
P2RY12,-0.017449496741535415,0.7773792586207803,265
CSGALNACT1,-0.0961311921636951,0.11849489344366641,265
GPR101,0.04726370210209593,0.443564154193679,265
P2RY13,0.04230756524533587,0.49285900915318914,265
RMDN2,-0.0492237799078499,0.4248699164054699,265
SERBP1,-0.04257712027833642,0.49010498411992753,265
TMEM258,0.032920214490816814,0.5936781285940949,265
ABT1,0.030346544307311592,0.6228720862372041,265
CRACD,-0.06194413350462573,0.315101240218945,265
P2RY14,0.002373438514254817,0.9693255571349896,265
GADD45A,-0.06916924017864039,0.2618560056107338,265
SEC24A,-0.02900973190680888,0.6382758837216305,265
GLB1L2,-0.1027291642214585,0.09515263827587256,265
PPP1R11,0.03874337704582864,0.5300361415669126,265
GLT6D1,0.0028029209352556893,0.9637784062293819,265
GNG12,0.06397370620440554,0.29947651522964225,265
CEP135,0.013717320297777842,0.8241140960018918,265
KIAA0895,-0.0884907901756796,0.15085000825101363,265
ARSI,0.03677201404132463,0.5511906780934492,265
PCDH8,-0.04766223083509674,0.43972579344894347,265
GPI,-0.048231327286347894,0.4342776367274892,265
TBCC,0.021319352610043273,0.7297541581516822,265
SIAH2,0.037924394050826975,0.5387745629439831,265
EXOC1,0.0012439513365025247,0.9839202509126449,265
NPY1R,-0.05839252024086852,0.34370196256045193,265
CALM2,-0.02691519901880463,0.6627239175207502,265
THAP11,-0.0766232751701555,0.21376885910891083,265
LUM,-0.06713951657488627,0.27614739013149975,265
LCN8,0.0047378488695096165,0.9388125425969926,265
HIF1AN,0.016069478151532614,0.7945765658118277,265
ARHGAP26,0.019705569188789993,0.749500541478336,265
WTIP,-0.014951921041030347,0.8085767124839462,265
ELF1,-0.017212830002034937,0.7803210778392771,265
MEGF11,0.026403173429803587,0.6687564757650635,265
MARCHF1,0.0819386037814163,0.18358567507014406,265
TBC1D24,0.03194549575306484,0.6046614440501462,265
BTG1,-0.01175563032077386,0.8489410568330973,265
PRSS56,-0.04959586903235066,0.4213735317552183,265
RNF39,-0.04207154337433539,0.49527718242035457,265
EEA1,-0.031181971449063286,0.6133277455858339,265
FAM13B,-0.03206124964881507,0.6033523734854833,265
TMEM255A,0.0282800631990574,0.6467502232632854,265
RNF13,0.046900963570845194,0.44707429099128193,265
PHPT1,-0.08338149705016923,0.1759618532444419,265
CDH8,-0.04165141154658454,0.4995972052124975,265
COMMD2,-0.08991337008668249,0.14436633102427085,265
GREB1,0.014350581164779127,0.8161355723472347,265
CARD11,0.02177172786279419,0.7242500409821709,265
PPFIBP2,0.04973838497085096,0.4200388199432675,265
SBF1,-0.06522844877513238,0.2900783747201561,265
CDC42EP3,-0.08485921321792224,0.1683999586383778,265
SLC38A7,0.05365886301660891,0.3843000215695246,265
ADAMTS2,-0.06668972079613536,0.27938468918968246,265
CNOT1,0.07885935669391006,0.20066385549464025,265
AKAP14,0.04909125943109964,0.4261192209530821,265
SH3TC1,-0.0003105041827506302,0.9959860612355778,265
LGI4,-0.01999833948779059,0.7459056021319191,265
PPP6R2,-0.0733192914103988,0.23423864186466964,265
NDRG4,0.019696541029789977,0.7496114851447683,265
TTYH3,-0.0201015184477908,0.7446399681514799,265
BICRAL,-0.08145624214341533,0.18618782457500743,265
FXYD1,-0.0011194917160022722,0.9855288742432786,265
UPF3B,0.014871312478530184,0.8095889506676341,265
TEX44,-0.04578372889459292,0.45798364714781015,265
FXYD7,-0.11285585671122904,0.06660354501199045,265
SPART,-0.0008737968175017736,0.9887046122569964,265
FGF1,0.029894169054560674,0.6280668031556258,265
GRIFIN,-0.09270661799443816,0.13225630144233688,265
FUT7,0.0112329644015228,0.8555821512868331,265
ARHGAP21,0.006097554101762376,0.9213028839420401,265
CPZ,-0.0896209222219319,0.14568157226831316,265
CCDC113,-0.01559807927803166,0.8004742548720877,265
CHST12,-0.03202030049906499,0.6038153260250462,265
ALX1,-0.08174578809991591,0.1846226070338074,265
PLXNB2,-0.03410322575406922,0.5804711030262815,265
EEPD1,0.014577574876779586,0.8132802152874437,265
EIPR1,0.05351957142060862,0.3855372078800031,265
RFXAP,-0.025586447474551927,0.6784229616991869,265
KIAA1217,-0.0629156278998777,0.30755688787022606,265
MGAT4B,-0.052484557478106535,0.3948057664723057,265
ATP13A2,0.03991349093908102,0.5176766627336598,265
ALG5,0.058629831848868996,0.34174104400075234,265
CLCN7,0.06387744926762966,0.3002057370466836,265
NUDT1,0.016113006775282705,0.7940325603294096,265
CCDC148,0.06686867180488572,0.2780936715251614,265
TBC1D9B,0.05780697964286732,0.3485708058537773,265
MAN1B1,0.060090459001371964,0.32982895601970885,265
COLEC11,0.057617388303866944,0.35015657468399675,265
OR2B6,-0.0759316537039041,0.21794389111266896,265
DENND3,0.05962583124712102,0.3335888672758568,265
TCAF1,0.06036807489062253,0.32759547730474303,265
CENPT,0.05873204350611921,0.34089866098428234,265
TMTC3,0.05219823586410594,0.3973932453216811,265
AAAS,0.016393847007033273,0.7905251228500668,265
CC2D1A,0.054108336361109816,0.3803243030898511,265
NOP14,0.05058316270585266,0.41217804317401496,265
AGO2,-0.06480605990763154,0.293219816441007,265
CAB39,0.051458571694604445,0.404124460375587,265
CYLD,0.05074212279110299,0.4107086529994509,265
MICALL2,0.04941949749760031,0.42302873354928805,265
ZSCAN12,-0.15172433824605794,0.013415353471355168,265
CYSRT1,0.061724555780375286,0.3168230308305349,265
RBM42,0.04932953834185012,0.42387443286189197,265
OXSR1,0.016221989551782924,0.7926709692061699,265
PSMA8,0.039808054939330796,0.5187842344503864,265
TTLL7,0.021232940231043097,0.7308071371633125,265
CUEDC2,0.06919052083914044,0.26170891036461186,265
COX6B1,0.05941850602437059,0.33527544345686733,265
TUBB4B,0.06378781254612946,0.3008858629914729,265
DNAJC12,0.05401612016560964,0.38113792585016015,265
DNER,0.050854329910103226,0.40967330150873005,265
KIF15,0.03524947951282154,0.5678065093125035,265
WDR44,0.04985381643235119,0.41895957647151416,265
STPG3,0.05676390484411521,0.3573514551576361,265
DECR2,0.06058539557512296,0.32585391331084723,265
ANLN,0.05329902639360817,0.3875010275897063,265
TENT4B,0.07979989740116197,0.19532941173979376,265
KLHL13,0.03920349072057957,0.525158405811097,265
SLITRK2,0.057184359106116064,0.3537955258144291,265
MBD5,0.06438850755388069,0.29634751986516683,265
FAM135B,0.053309989158108195,0.38740326784001144,265
NOXA1,0.08571882292842398,0.16411414339282787,265
CNEP1R1,0.046940622983595276,0.44668975284625745,265
ENTPD8,0.05668490845286505,0.35802204376071245,265
DPP10,0.04890779434284927,0.42785230564829435,265
ATOH7,0.056797438006115274,0.35706703504172976,265
SUN1,0.054416261069860444,0.37761518199894384,265
JMJD4,0.057571602640366856,0.35054021353607057,265
AMDHD2,0.06137084540812456,0.3196094851363605,265
TOPORS,0.011458345942273256,0.8527171338508855,265
SSX2IP,0.05819035396611811,0.34537809721342894,265
IGFLR1,0.051933194910605406,0.3997974499306153,265
LPAR3,0.034762281361070554,0.5731733246842168,265
PNPLA7,0.05560475371536286,0.36727015905340976,265
PLCH1,-0.006051446004012282,0.9218960700451603,265
PSENEN,0.057625771594366965,0.35008635964532786,265
LIN37,0.05147275880160448,0.403994717730243,265
MCOLN3,0.0549347353438615,0.3730804441447785,265
HSPB6,0.0553313294713623,0.3696344436760619,265
GJD4,0.0350821361370712,0.5696472109872965,265
WNT4,-0.014108433043028636,0.8191842338904928,265
PTCRA,-0.058780731077869304,0.34049786498697565,265
DCHS1,0.046869687448595126,0.4473776766386236,265
SYDE2,0.051524348281604584,0.40352313529575756,265
PROSER3,0.06455810796938102,0.29507445018433726,265
SMAD6,0.04813105023459769,0.4352347995625867,265
ABCC12,0.005983089943012144,0.922775558215917,265
C1orf52,0.05150693683210454,0.40368225771143484,265
DNA2,0.06500081019463193,0.29176858652788384,265
PHKB,0.058595653818368926,0.3420230193293283,265
ACAA2,0.05256129682960668,0.394114000728225,265
ARHGAP33,0.05415928097260993,0.3798752745697177,265
ARHGEF26,0.05769283791836709,0.34952495910887305,265
C1QA,0.0656279448108832,0.2871279949522764,265
GTDC1,-0.0253752530408015,0.6809312507524726,265
PRODH2,0.06847826358088899,0.26666302811023923,265
EHMT1,0.05427987138211016,0.3788136763501191,265
RAP2B,-0.0297090917950603,0.6301973943257635,265
C1QC,-0.043626966196338546,0.47945769078281875,265
TRPV5,0.06333640459612855,0.3043264599263905,265
NETO2,0.0583854266873685,0.3437606867274897,265
FZD8,0.060579591758622965,0.3259003459929928,265
C1QB,-0.02139319005329342,0.7288548123226769,265
C1QL2,0.060646013214123086,0.3253692053524232,265
UNC93B1,0.04911189522309968,0.4259245420937391,265
PIWIL4,0.04526944626584188,0.46305489698203983,265
TRIM67,0.03949110207158015,0.5221210375488133,265
KIRREL2,0.06087429666312355,0.3235480030236889,265
ZNF280C,0.05756225204711683,0.3506185948913473,265
TTC7A,0.051363776025104245,0.404992013242387,265
TEX46,0.053514412472608616,0.3855830760120821,265
STOX1,0.049968603025351416,0.4178879725222384,265
STAG3,0.053376088179358336,0.38681415096447547,265
NFKBID,0.05179906226260513,0.4010174836590147,265
AIFM1,-0.012000357916524356,0.8458351311187472,265
C16orf87,0.06105937392262393,0.3220763492061783,265
KDM1A,0.057449400059616594,0.3515654480239431,265
ELAC1,-0.020224688331291048,0.74313001506946,265
RAB8B,0.06557313098838309,0.2875316125666695,265
TMEM71,0.0194131213240394,0.7530969320165092,265
SLC39A12,-0.014956435120530355,0.8085200365463001,265
KIFBP,0.0671569280243863,0.27602258878601776,265
LRFN3,0.02113105100804289,0.7320493575474856,265
CST11,0.0609497462776237,0.32294753529655995,265
BCORL1,-0.024643004859050015,0.6896549800362773,265
CLCA2,0.048753025902848954,0.42931747795272746,265
WNT8B,0.0544923555528606,0.37694752937041154,265
CFAP221,0.05498181074436159,0.3726703751334388,265
TRIM17,0.060996176809623805,0.3225783760340183,265
SPRYD3,0.05415283228760991,0.37993209570311115,265
CNPY4,-0.01988580993454036,0.7472867116646722,265
ZIC4,0.04336934123058803,0.48205878653848533,265
TMEM177,0.04076536222758274,0.508772854507901,265
ANAPC10,0.02900263835330887,0.6383580444945597,265
TAF6,-0.004183906828008493,0.945954876913266,265
TFB1M,0.055853028087863354,0.3651314798789722,265
ZDHHC9,0.05916604000662009,0.3373365968306674,265
PML,0.03687132379032484,0.5501151982516408,265
TRIM3,0.06216306636037617,0.3133906042879572,265
OTUD4,0.05047643696910245,0.41316632783280416,265
NXT1,0.042324976694835904,0.4926808688230363,265
ASAP3,0.042487483556836236,0.49101988182974465,265
ZNF570,-0.034929624736820895,0.5713272293249022,265
TNS2,-0.0012694236422525766,0.9835910326947191,265
XPNPEP2,0.06188867481362561,0.3155355343144851,265
ZNF460,0.05925954593912028,0.33657226444356614,265
APLN,0.04963843035335074,0.42097467117815,265
HK1,0.04835997855209816,0.4330514094083474,265
SS18,0.04393521333933917,0.4763555239621239,265
SSTR4,0.07549894694040324,0.2205854180964139,265
FREM2,0.05825484081611824,0.3448428831580903,265
ZSCAN21,0.06928983058814063,0.2610232167017496,265
WDR62,0.04864662260034873,0.430326463554214,265
MMAA,0.04307657093158743,0.4850239626504007,265
FOXA2,0.049481727307850436,0.4224442909741857,265
ZNF146,0.05509305056061182,0.3717024802138905,265
TSPAN15,0.032659365182566284,0.5966085227867992,265
APBB1,0.05111904842935375,0.4072368283644239,265
PAX1,-0.025532278520551822,0.6790659727910011,265
INHBB,0.023341982660297377,0.7052558560770332,265
SMPD1,0.014382502155529192,0.8157338901430027,265
AZGP1,-0.09145976474968563,0.13756162204980593,265
PAIP2,-0.01588923740578225,0.7968302060927326,265
CAVIN3,0.060599260247872995,0.3257430081043833,265
SH3GLB1,-0.08946486404493159,0.14638714307487471,265
SELENOF,0.0739502952376501,0.2302262542144163,265
RNF139,0.04672330229909483,0.44879919275413327,265
TRMT12,0.13516476003452432,0.027804977777339653,265
PRR32,0.05065571041210282,0.41150704488622025,265
SLC35B2,0.1278525961130095,0.03752605332783598,265
LRG1,-0.05012595093935174,0.4164216438277215,265
RAB11FIP3,-0.04169494017033463,0.49914869856181887,265
TTC29,-0.1043481065907118,0.09002515512812712,265
DCAF15,0.018340060140037227,0.7663380954757629,265
SOCS5,-0.011054980695522437,0.8578459945618114,265
FER1L6,-0.06077305230862335,0.32435489476488233,265
ZCWPW1,0.058776216998369296,0.34053501225060967,265
RALGAPA2,-0.02205869434529477,0.7207657892189516,265
SETD7,0.058496666503618726,0.34284051836777063,265
SIK2,-0.07996272669741229,0.19441649391350874,265
FAM91A1,0.01654990518403359,0.7885779158846531,265
TRIM58,0.01011992137052054,0.8697580560477802,265
PSD,-0.03716054731257542,0.5469889050655018,265
TMPRSS13,0.04745490561234632,0.441720240459446,265
PRMT9,-0.03827004356682767,0.5350777936601084,265
AFF3,-0.05580530781886327,0.36554194919199046,265
MYOM3,-0.04228789675608583,0.4930602830228423,265
TAS2R4,0.03218055032131532,0.6020045197555857,265
CFAP61,-0.002426962599754926,0.9686341595701968,265
ARHGAP10,-0.10917881652422161,0.07602876252746084,265
DDX1,-0.06830511638863863,0.2678769862147262,265
LRRC20,-0.015438796758531334,0.8024696218658154,265
NDUFC1,-0.023435166158547564,0.7041342697627925,265
IL22RA1,-0.06701022044063601,0.2770753526429503,265
WEE2,-0.09622792243869531,0.1181230576875195,265
MGARP,-0.0036979984132575056,0.9522235869197848,265
PPP1R14A,-0.05182453456835519,0.40078562371517523,265
SPACA5,-0.013846616432028102,0.8224835822329266,265
NODAL,-0.029548197104309972,0.632052087094801,265
DENND11,-0.008187250476016617,0.8944694263397637,265
ELF2,0.03524045135382152,0.5679057427179219,265
KRT80,-0.07125281030214461,0.24772276872017626,265
GRHL3,0.001450954125002945,0.9812449157283383,265
CYB561D2,-0.016964878063784432,0.7834065317673565,265
PACRG,-0.07263315132639742,0.2386572508158453,265
RBM17,-0.034295074132819604,0.5783422887553797,265
PRF1,-0.02501896319455078,0.6851707417885258,265
ATG101,-0.028430639993807703,0.644997649819733,265
ISLR,-0.12430485206025227,0.04319508258872525,265
FAM193A,-0.07024359109964257,0.2545007720219094,265
SPRY1,-0.07241099412814697,0.2401003537341045,265
THAP1,0.013038273767276464,0.8326895814625086,265
LIPT1,0.08862717986342988,0.1502189832967439,265
SYN1,-0.08220686907741685,0.18215013163178023,265
MOSPD3,-0.03431216314806964,0.5781528404482127,265
ZFYVE28,-0.08697309216092652,0.1580079693892487,265
FGF2,-0.0600649866956219,0.3300343760679638,265
HOOK3,-0.10734835728696789,0.08110897184748395,265
MXD4,-0.07001659738764211,0.25604278660856256,265
SPRED3,0.041396366054834016,0.5022293912444031,265
CLIC4,0.008358140628516964,0.8922799353912967,265
ZNF692,0.00214322045975435,0.972299654556201,265
MEX3C,0.012489168239525348,0.8396386351734253,265
ITIH2,-0.05992150345437162,0.3311930272191784,265
AAGAB,-0.10073103917420445,0.10179877690769894,265
DZANK1,0.0159156770142823,0.7964995125084153,265
HGSNAT,-0.06182870204312549,0.31600561764936336,265
KIN,0.03851799550507818,0.5324337689681559,265
RSRP1,0.047590327997346596,0.4404169085132038,265
KIAA1109,-0.01953951555003966,0.7515419345786006,265
GEMIN5,0.013976557434778368,0.8208457038073502,265
TMEM97,-0.06970254642814147,0.2581868208755555,265
OVOL2,-0.035693471475072444,0.5629365625461471,265
GALNT6,0.03877787751057871,0.5296696047205088,265
STAG1,-0.01970137754353999,0.7495520503969975,265
TBCEL,0.12693301363200762,0.03893139655974866,265
LDLRAP1,0.020919211705792456,0.7346343078467663,265
LSM1,-0.10223521143171527,0.09676256254039214,265
TTC13,-0.0104949124032713,0.8649772220176537,265
MAN1C1,0.0001508992290003063,0.9980492945384408,265
BANF2,-0.010816056916271952,0.8608867833461288,265
TACC3,-0.10310060847745925,0.09395611249831078,265
JADE3,-0.07748997843415728,0.20861833546040218,265
BAG4,0.014399268736529226,0.8155229248276056,265
TRAF3IP3,-0.040368768100081935,0.5129081269347314,265
TAP1,-0.01189879112777415,0.8471238654238742,265
BBS7,0.030945949578062813,0.6160176737811706,265
CAPN15,0.026769781172054335,0.6644350052602301,265
LARP1,0.08586682024917427,0.16338458178877177,265
HAND1,-0.059365949241620496,0.335703855288661,265
MFSD2B,0.012980558036526346,0.8334193858224506,265
MAP4K1,0.0647905830636315,0.29333535220651136,265
FAM53A,0.07026938583964262,0.2543259504137888,265
SLC9A7,0.07849210408315932,0.20277523631911623,265
TAF2,-0.10936131430972196,0.07553673537716143,265
SLC12A9,0.07674870209340577,0.2130178961142951,265
HRH4,-0.08069658705041378,0.19034065552507828,265
CHST7,-0.03347222192681794,0.587498549782528,265
PAQR7,-0.01738758936553529,0.7781484762600419,265
NUDT22,-0.003556449777507218,0.9540502776853993,265
ACTR1B,-0.030392329970811684,0.6223473529791199,265
LETMD1,0.008026355785266292,0.8965315839546432,265
UVSSA,0.048671772471848784,0.43008785261168936,265
DIPK2B,-0.05780504503736733,0.34858696422084456,265
SF3B6,0.022911532936546505,0.7104451228746798,265
CCN3,-0.07502367885590226,0.22351298596526162,265
LETM2,-0.014526630265279483,0.8139208349779603,265
SRRT,-0.045824033175843014,0.4575875273186857,265
PAFAH2,0.06586235451063367,0.2854062276030242,265
KDM6A,-0.0055839163415113335,0.9279132779869146,265
ENPP1,0.014510186118529451,0.8141276437275877,265
HHAT,-0.010718036904271755,0.8621348825117391,265
TRMT6,-0.04505857426634145,0.4651432312176029,265
SPON2,-0.05233913963135623,0.3961186344302585,265
RIMS2,-0.07054184278089318,0.2524844696758331,265
MUC17,-0.06061119031512302,0.3256475975793821,265
NMUR2,-0.0212361645735431,0.7307678378275407,265
RCOR3,0.030961426422062843,0.6158411273237487,265
ATP11B,-0.04724596821834589,0.44373539612433666,265
ICAM1,0.03893780489857903,0.5279721930937893,265
HTRA4,-0.026719158994804232,0.6650310699127308,265
CNNM4,0.013560617252277522,0.8260912414007073,265
TBC1D2B,-0.08978439638668223,0.14494525152311713,265
SERPINE1,-0.040537723647082274,0.5111443073873071,265
RANBP10,-0.08675673877917608,0.15904885313299688,265
DMXL1,0.0607994919171234,0.32414405223373277,265
BEST1,-0.005727722017011626,0.9260620152491568,265
ENDOD1,-0.06158107253912499,0.31795144510615875,265
TAAR9,0.06423148207413036,0.2975294514800541,265
DEPDC5,0.0038434162600078006,0.9503472237960964,265
VGF,-0.029338614841809548,0.6344714745864908,265
FER1L5,0.07214692047739643,0.24182368075156593,265
SLC30A1,-0.0407979280868328,0.5084340650743027,265
ADAM32,-0.01693876088953438,0.7837317257222082,265
VNN1,-0.020456518557041517,0.7402906503109208,265
CEP85,-0.03659983415182429,0.5530577413926452,265
TULP1,0.025844394874552454,0.6753642037277761,265
ARID5A,-0.07482699396340188,0.22473257893477583,265
SLC18B1,0.056875789528865434,0.3564030292870346,265
AZIN1,0.039865448235830915,0.5181811851711322,265
INTS7,0.021356754983043347,0.7292985480443108,265
FBXO27,0.005035778116510221,0.9349731338272396,265
KLF10,0.18715115659637985,0.0022187431962455238,265
TEDC1,0.022129307446044917,0.7199093080950542,265
ACP7,-0.08871359224243006,0.14982022193018868,265
UGGT1,-0.07387806996564994,0.23068303745178018,265
DTL,0.009155520528768583,0.8820747407275378,265
ASXL2,0.009966120233270228,0.8717202767193436,265
UBR5,-0.005180873529010516,0.9331038307203636,265
SLC2A12,-0.0723332874738968,0.24060656613266926,265
ZMAT4,-0.08961060432593188,0.14572814151283914,265
CIB2,-0.002156762698254378,0.9721246966447041,265
NENF,-0.04796177225334734,0.4368533321708563,265
FAM168B,-0.013838233141528086,0.8225892783055939,265
PANK2,-0.05326936244260812,0.3877656289374981,265
MAVS,-0.045171103819591676,0.46402816704904093,265
BCDIN3D,-0.07256834204214728,0.23907761291391338,265
ATG14,-0.02293603793954655,0.7101493426709855,265
RAPGEF6,0.020552281529291713,0.7391188068459575,265
FBXO34,-0.06304685863962796,0.30654697762670213,265
SHANK2,-0.08877840152668019,0.14952167815912312,265
ALDH8A1,-0.09355623224318987,0.12873247248945477,265
DLGAP5,-0.05766801048111705,0.34973271899521374,265
PLEKHG2,0.0402062612380816,0.5146075950974538,265
ZDHHC18,-0.09565979329019415,0.1203200485874794,265
VASH2,0.030318170093311538,0.6231973686683582,265
MCRS1,-0.09241707203793756,0.13347403760335622,265
WDHD1,-0.04209250160058543,0.49506219931529016,265
TOB1,0.002287026135254642,0.9704418375068442,265
EPHX3,-0.0020635792000041884,0.9733286002434713,265
PKD2L1,-4.836513750009816e-05,0.9993747733348466,265
KCNH3,0.008537091637267328,0.8899880416272393,265
GCH1,0.02360928065354792,0.702040287473694,265
NR0B2,0.023437100764047564,0.7041109910017531,265
CLBA1,0.044370499576840056,0.4719935361516129,265
KDF1,-0.019837767231290264,0.7478766005286198,265
NME1,0.006791432607763784,0.9123814958894854,265
ADGRL3,-0.027121879373055047,0.6602949825502205,265
OSBPL5,0.065029829277132,0.29155275521372076,265
BCLAF1,-0.011991007323274338,0.8459537594161444,265
KCNMB2,0.0878913849049284,0.1536470671183482,265
SPAG1,-0.01678592705503407,0.7856354638591577,265
ATOH8,-0.0524203930623564,0.3953847357074489,265
WDTC1,-0.043928119785839166,0.47642678960043194,265
KCNK2,-0.08926044073043117,0.14731531171340945,265
CLDN11,-0.09561594223219405,0.12049093688120036,265
RGS22,0.0011240057955022814,0.9854705293302634,265
CDKN3,0.023410016287047513,0.7044369187301156,265
SLC25A43,-0.017937339761786405,0.7713253097161303,265
ZBTB42,0.05688094847686545,0.35635933591344304,265
PRKCI,0.03722116495157554,0.5463347831856197,265
VPS13B,0.03794567471132702,0.5385465960728877,265
PHC3,-0.04660754840334459,0.4499250574305341,265
KCTD8,0.0685366241801391,0.26625470344038543,265
SLC20A2,-0.08190410331666624,0.18377089728699367,265
GDF7,0.07507462346740237,0.22319786033697536,265
GPR160,0.07931237681516097,0.19808142096273348,265
CDKN1C,-0.007731328446515692,0.9003146913014399,265
LDAH,-0.045700540858092754,0.4588018430527493,265
RFX7,-0.023458703858797614,0.7038510635652726,265
INF2,-0.06787273205938775,0.27092495996617744,265
ESYT3,0.07123733345814459,0.24782575476253169,265
ARMC3,-0.005027072391760204,0.9350853034529035,265
ATP8A1,-0.010964376671272254,0.8589988698831128,265
ASPG,-0.048408666123848254,0.4325878684926847,265
TMEM247,0.10972502014372269,0.07456386518641776,265
AHDC1,0.031220018690563362,0.6128946061203207,265
DDHD1,0.03901325451307918,0.5271723561293307,265
LZTS3,0.02400780938654873,0.69725587392346,265
TECTA,-0.08781529042192823,0.15400493989491648,265
CD81,0.027657442662306138,0.6540175606188234,265
FAM13A,-0.10226163455895755,0.09667589762227188,265
CISD1,-0.0829674914731684,0.17812491559396218,265
FERMT2,-0.06904026647864013,0.2627487072605199,265
CCDC33,0.04644504154134427,0.4515083409653283,265
TMEM33,-0.06699732307063598,0.2771680332218203,265
GNPNAT1,-0.05878750219711931,0.3404421489317033,265
CKAP2,-0.05544837310411253,0.3686212245816791,265
AVP,0.016854283116034208,0.7847838446151427,265
MYNN,-0.08417146096267084,0.1718886512448457,265
THEMIS2,-0.056846125577865385,0.3566543313330497,265
LIMCH1,-0.02558612504030193,0.678426788458085,265
ACTRT3,-0.06321968339762832,0.30522030982254617,265
PHYHIPL,-0.007952195907766139,0.8974823123446867,265
FAM222B,0.0037270174957575648,0.951849125020451,265
XKR8,-0.09865552990695024,0.10908599599463699,265
PPP1R16B,0.0025169217555051086,0.9674721649270138,265
PTGER2,-0.07323513607114865,0.2347774638014943,265
ACTR5,-0.05299626063285756,0.3902068278005061,265
SLC16A9,0.04948656382160044,0.4223988876851018,265
SLC32A1,0.03132448738756358,0.6117059994136897,265
PCED1A,0.06867462603913939,0.2652908649470146,265
DZIP1L,-0.027652283714306124,0.6540779144427512,265
COA8,-0.05711471330811592,0.35438300324697614,265
VOPP1,0.05642986296111454,0.3601924563256438,265
PHF12,0.07388290647939995,0.23065242929527763,265
N4BP2,0.013388437362777172,0.828264924915445,265
ADH4,-0.000939573404501907,0.9878543951630749,265
MAT1A,0.02842257913755769,0.6450914211195511,265
IQCH,-0.040648641029082506,0.5099880952657792,265
FAM76B,-0.061362784551874536,0.3196731720472969,265
KIAA1755,-0.023731483234298165,0.7005719630527156,265
CTNNA1,0.009083940125268437,0.8829900868911056,265
ABHD18,0.0067495161552637,0.9129201272036749,265
TGM2,-0.054195393608610004,0.37955717222270213,265
SMIM14,-0.014638514950029711,0.8125140675524595,265
TSPAN14,-0.03753908512207619,0.5429104468085284,265
PPM1K,-0.09392380728819064,0.12723059978017956,265
SH2D4B,-0.018546095625787642,0.7637902933917885,265
VSTM2L,-0.08522162931492297,0.16658296096835035,265
FDXACB1,-0.0033117221817567217,0.9572090578094445,265
RTKN2,-0.027044495153054893,0.6612039971720789,265
NMRK1,-0.00877956219326782,0.8868840901726003,265
IARS1,-0.0039295062047579755,0.949236511861406,265
CPE,-0.0769083070471561,0.21206504104024623,265
ZNF365,-0.001753075017253558,0.9773406444831494,265
NUFIP2,-0.07280339661039775,0.23755548735217516,265
AIM2,-0.03456011508632014,0.5754073236352135,265
EGR2,-0.02050714073429162,0.7396711161126468,265
ACKR1,-0.01324850089827689,0.830032516181469,265
JMJD1C,0.026662088132554117,0.6657033189174617,265
STK35,0.036486982164324055,0.5542831421934873,265
DUSP8,0.06924082058214054,0.2613614564357703,265
WDR19,-0.005926019080762028,0.9235099198299388,265
PCDH18,0.00017379206075035272,0.9977533549063862,265
H2AZ1,0.05010015619935169,0.41666181850182127,265
RCOR1,-0.048612122135598665,0.43065391308496226,265
ANKRD9,-0.02421964868879916,0.6947175519461839,265
BRI3BP,-0.08475345478392203,0.16893296343945974,265
